takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio,verb_count,loose_default_ratio
False,False,alternating,101,1,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,indef,3,longDefinite,11,56,4.460569056449458,10.923076923076923,-1.9912033081054688,-4.737281799316406,-2.2637239694595337,-3.3707103729248047,-7.804190635681152,2187.0,-0.5825223922729492
False,False,alternating,101,1,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,indef,3,longIndefinite,12,7,-2.877876136917621,9.0,-1.7952823638916016,-3.94415146112442,-2.7378606498241425,-4.552681237459183,-5.450346648693085,2187.0,-0.43215179443359375
False,False,alternating,101,1,Linda took him a gift,Linda took a gift to him,indef,3,pronoun,13,58,6.36508985189721,43.1,1.6584548950195312,0.9281514883041382,1.9255999326705933,1.007591724395752,8.40462327003479,2187.0,-0.8412661552429199
False,False,alternating,101,1,Bob took the woman a gift,Bob took a gift to the woman,indef,3,shortDefinite,14,8,8.711507551488467,41.09090909090909,-0.91363525390625,-0.7162308692932129,-1.2274322509765625,0.5195109844207764,-0.3328273296356201,2187.0,-0.6434383392333984
False,False,alternating,101,1,Juan took a woman a gift,Juan took a gift to a woman,indef,3,shortIndefinite,15,59,-4.673616420477629,20.8,-0.6653900146484375,-2.2479519844055176,0.4079093933105469,-1.1218454837799072,1.4525623321533203,2187.0,-0.5818367004394531
False,False,alternating,101,1,Bob took the woman from work a cake,Bob took a cake to the woman from work,indef,4,longDefinite,16,9,-5.94993791426532,15.636363636363637,-0.0443534851074218,2.8304659128189087,-3.5613569021224976,-3.0538787841796875,-5.912306666374207,2187.0,-1.1089577674865723
False,False,alternating,101,1,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,indef,4,longIndefinite,17,60,-11.107480192324148,9.666666666666666,1.1355705261230469,-7.065702438354492,-6.091626405715942,-3.766169637441635,-7.730584979057312,2187.0,-0.7200760841369629
False,False,alternating,101,1,John took her a cake,John took a cake to her,indef,4,pronoun,18,11,-0.0941213511396199,75.88888888888889,1.883472442626953,-0.1922070980072021,0.7790250778198242,1.9517083168029783,2.148019552230835,2187.0,-0.5920119285583496
False,False,alternating,101,1,Alice took the woman a cake,Alice took a cake to the woman,indef,4,shortDefinite,19,61,10.367243585176766,27.6,0.4738960266113281,0.6376463174819946,-0.1410756111145019,0.597830057144165,0.4674896001815796,2187.0,-0.9269604682922363
False,False,alternating,101,1,Alice took a woman a cake,Alice took a cake to a woman,indef,4,shortIndefinite,20,12,-2.167200385592878,38.85714285714285,1.8725547790527344,-1.6173638105392456,1.126389503479004,1.237842321395874,-1.9513890743255613,2187.0,-0.9606294631958008
False,False,alternating,101,1,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,something,5,longDefinite,21,63,-5.275768705410883,8.777777777777779,1.5407752990722656,-4.82217800617218,-2.5046597719192505,-4.204214155673981,-2.187290608882904,2187.0,-1.0555524826049805
False,False,alternating,101,1,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,something,5,longIndefinite,22,13,-10.2328196039889,6.333333333333333,1.3215827941894531,-6.276430487632752,-2.9933863282203674,-2.3745133876800537,-5.727935791015625,2187.0,-0.5672674179077148
False,False,alternating,101,1,Linda took him something,Linda took something to him,something,5,pronoun,23,64,0.4519633671734482,25.7,2.87457275390625,-5.193528413772583,-0.1340525150299072,-1.280571460723877,3.146634340286255,2187.0,-1.525435447692871
False,False,alternating,101,1,Michael took the woman something,Michael took something to the woman,something,5,shortDefinite,24,14,5.610173587570898,15.7,0.6281833648681641,-2.9348477125167847,-1.6662259101867676,-0.2874097824096679,-3.35800039768219,2187.0,-0.8443946838378906
False,False,alternating,101,1,Mary took a woman something,Mary took something to a woman,something,5,shortIndefinite,25,65,-2.9640561379492283,26.181818181818183,1.4526519775390625,-2.636959195137024,-1.3253421783447266,-2.3943530321121216,-6.460501790046692,0.0,-0.8349299430847168
False,False,alternating,102,2,Mary told the man from work the news,Mary told the news to the man from work,def,1,longDefinite,26,16,-1.3683802663581446,65.875,-1.3922138214111328,-3.3307089805603027,0.5068027973175049,2.9699982404708862,3.431432604789734,3136.0,-0.8694186210632324
False,False,alternating,102,2,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,def,1,longIndefinite,27,66,-5.843242377974093,28.545454545454547,-2.7266845703125,-2.751801013946533,-0.9783167839050292,1.8421418070793152,2.6968376636505127,3136.0,-1.1510910987854004
False,False,alternating,102,2,Juan told her the news,Juan told the news to her,def,1,pronoun,28,17,3.2146841674111784,78.75,-0.0724124908447265,2.319790244102478,7.001886367797852,6.67219877243042,13.788832187652588,3136.0,-0.21782207489013672
False,False,alternating,102,2,Michael told the man the news,Michael told the news to the man,def,1,shortDefinite,29,67,4.74344010069035,62.22222222222222,-1.2372703552246094,0.5906939506530762,5.53455924987793,5.019676685333252,10.80629575252533,3136.0,-0.4116792678833008
False,False,alternating,102,2,Linda told a woman the news,Linda told the news to a woman,def,1,shortIndefinite,30,18,0.4244484161026776,41.11111111111112,-2.3505687713623047,-1.795215725898743,3.701975345611572,5.59361457824707,8.85252571105957,3136.0,-0.480623722076416
False,False,alternating,102,2,Linda told the woman wearing the hat the tale,Linda told the tale to the woman wearing the hat,def,2,longDefinite,31,69,-1.603017435176298,36.75,-0.868133544921875,-7.18226957321167,-2.131901502609253,-1.460724711418152,-5.525177001953125,3136.0,-1.2673592567443848
False,False,alternating,102,2,Maria told a woman who was wearing a hat the tale,Maria told the tale to a woman who was wearing a hat,def,2,longIndefinite,32,19,-2.1977076523471624,34.888888888888886,-3.046733856201172,-11.252914309501648,-2.452417433261872,-3.5682408809661865,-8.011924386024475,3136.0,-1.2251496315002441
False,False,alternating,102,2,Maria told him the tale,Maria told the tale to him,def,2,pronoun,33,70,0.1849628754425794,63.0,2.32147216796875,2.37235689163208,3.930407047271729,4.033214092254639,5.151382803916931,3136.0,0.21867084503173828
False,False,alternating,102,2,Linda told the man the tale,Linda told the tale to the man,def,2,shortDefinite,34,21,1.2782787057221867,72.2,0.4753589630126953,0.7650961875915527,0.3431637287139892,0.2775956392288208,2.2875659465789795,3136.0,-0.6703410148620605
False,False,alternating,102,2,John told a man the tale,John told the tale to a man,def,2,shortIndefinite,35,71,-5.889381838031113,54.72727272727273,-0.9415416717529296,-3.1157091856002808,-2.3927764892578125,-0.7347114086151123,-3.977867364883423,3136.0,-0.8581647872924805
False,False,alternating,102,2,Linda told the man who was wearing the hat a story,Linda told a story to the man who was wearing the hat,indef,3,longDefinite,36,22,1.2433870738605035,39.63636363636363,-3.2193374633789062,-9.207227110862732,-2.8359328508377075,-2.78523862361908,-5.643242001533508,3136.0,-0.8320674896240234
False,False,alternating,102,2,Alice told a woman from work a story,Alice told a story to a woman from work,indef,3,longIndefinite,37,72,6.965025105047971,46.36363636363637,-3.673280715942383,-5.0249924659729,-1.7314631938934326,-2.975972414016724,-4.530011892318726,3136.0,-1.0965242385864258
False,False,alternating,102,2,Linda told him a story,Linda told a story to him,indef,3,pronoun,38,23,2.9895036418456584,60.42857142857143,0.7979297637939453,1.7193162441253662,5.00666880607605,3.761683702468872,10.588488101959229,3136.0,0.03943300247192383
False,False,alternating,102,2,Linda told the woman a story,Linda told a story to the woman,indef,3,shortDefinite,39,74,8.983827126328833,69.46153846153847,-1.7480812072753906,0.2976170778274536,2.476381301879883,1.4310829639434814,3.0718255043029785,3136.0,-0.2761521339416504
False,False,alternating,102,2,Alice told a woman a story,Alice told a story to a woman,indef,3,shortIndefinite,40,24,2.8070023031905293,47.9,-3.1043624877929688,-2.355112314224243,1.308703899383545,0.8345810174942017,-1.7629079818725586,3136.0,-0.8336787223815918
False,False,alternating,102,2,Alice told the man wearing the hat some information,Alice told some information to the man wearing the hat,indef,4,longDefinite,41,75,3.576328678667778,56.333333333333336,0.4756813049316406,-1.5228065252304075,-0.9830560088157654,-1.3964449167251587,10.24432361125946,3136.0,-0.5432853698730469
False,False,alternating,102,2,Michael told a woman who was from work some information,Michael told some information to a woman who was from work,indef,4,longIndefinite,42,26,1.775528239668347,44.55555555555556,-0.0504074096679687,-2.8235281705856323,-2.7522218227386475,-3.542018294334412,0.5133876800537109,3136.0,-1.0267767906188965
False,False,alternating,102,2,Alice told him some information,Alice told some information to him,indef,4,pronoun,43,76,6.005343877943233,90.9,3.5634498596191406,4.749935030937195,7.057595729827881,2.9948477745056152,8.747292518615723,3136.0,0.14421796798706055
False,False,alternating,102,2,Maria told the man some information,Maria told some information to the man,indef,4,shortDefinite,44,27,4.202030268730596,61.285714285714285,1.2386493682861328,2.873261332511902,2.95029616355896,1.6786941289901731,0.0779268741607666,3136.0,-0.48450756072998047
False,False,alternating,102,2,Juan told a man some information,Juan told some information to a man,indef,4,shortIndefinite,45,77,1.409144714474678,64.5,0.7315559387207031,1.836045742034912,1.167245626449585,-0.9689099788665771,6.435804605484009,3136.0,-0.5048742294311523
False,False,alternating,102,2,Juan told the man who was from work something,Juan told something to the man who was from work,something,5,longDefinite,46,28,-9.917410150519572,44.333333333333336,1.5400733947753906,-1.5513439178466797,-3.298554301261902,-3.621468424797058,20.5942804813385,3136.0,-0.674344539642334
False,False,alternating,102,2,Juan told a man from work something,Juan told something to a man from work,something,5,longIndefinite,47,79,-9.297941498225557,64.63636363636364,2.2951698303222656,-2.6832783222198486,-2.022584915161133,-3.531346321105957,13.448225259780884,3136.0,-1.1322240829467773
False,False,alternating,102,2,Michael told her something,Michael told something to her,something,5,pronoun,48,29,9.83741079387255,96.7,1.753683090209961,2.4049320220947266,3.711480617523194,3.136564016342163,13.463360071182253,3136.0,0.29320240020751953
False,False,alternating,102,2,Michael told the man something,Michael told something to the man,something,5,shortDefinite,49,80,10.163515957072375,80.5,1.592973709106445,1.0518826246261597,-1.508694767951965,2.140328288078308,14.689555883407593,3136.0,-0.7735776901245117
False,False,alternating,102,2,Maria told a man something,Maria told something to a man,something,5,shortIndefinite,50,31,4.505100108217448,52.888888888888886,1.5165081024169922,1.2762014865875244,-2.2359426021575928,-0.7617948055267334,1.0236659049987793,0.0,-0.760805606842041
False,False,alternating,103,3,Linda gave the man from work the book,Linda gave the book to the man from work,def,1,longDefinite,51,81,-5.044790434418246,32.416666666666664,-0.976858139038086,0.7123444080352783,-2.293527722358704,-2.76253342628479,-4.722510933876038,12177.0,-1.2822604179382324
False,False,alternating,103,3,Alice gave a woman wearing a hat the book,Alice gave the book to a woman wearing a hat,def,1,longIndefinite,52,32,-6.06228394707432,33.4,-2.207763671875,-9.218773543834686,-4.426260858774185,-2.1344708800315857,-15.785490155220032,12177.0,-1.9582490921020508
False,False,alternating,103,3,Juan gave her the book,Juan gave the book to her,def,1,pronoun,53,82,0.2102247365983203,64.0,0.2134208679199218,1.068134903907776,2.339740037918091,2.2215110063552856,8.294926166534424,12177.0,-0.22838497161865234
False,False,alternating,103,3,Bob gave the woman the book,Bob gave the book to the woman,def,1,shortDefinite,54,33,0.4673836513538845,42.6,-0.8691272735595703,-0.4311856031417846,0.3991312980651855,-0.6293470859527588,4.210356295108795,12177.0,-0.5485119819641113
False,False,alternating,103,3,Mary gave a woman the book,Mary gave the book to a woman,def,1,shortIndefinite,55,84,-9.36819668544922,26.0,-1.4951438903808594,-3.721491813659668,0.7965985536575317,-1.3511223793029783,-2.640227794647217,12177.0,-1.2141008377075195
False,False,alternating,103,3,Linda gave the woman from work the job,Linda gave the job to the woman from work,def,2,longDefinite,56,34,-0.7336165385786444,41.69230769230769,-0.5457687377929688,-0.520323634147644,-1.3093827962875366,-2.004805445671081,-5.317514538764954,12177.0,-0.9984025955200195
False,False,alternating,103,3,Mary gave a woman who was from work the job,Mary gave the job to a woman who was from work,def,2,longIndefinite,57,85,-9.852444464107975,20.77777777777778,-0.5866737365722656,-6.812320232391357,-4.176077425479889,-3.350835144519806,-13.307483673095703,12177.0,-1.4230895042419434
False,False,alternating,103,3,Alice gave him the job,Alice gave the job to him,def,2,pronoun,58,35,0.6342484257766046,71.0,3.1939926147460938,4.267469048500061,4.494893014431,4.216806650161743,-1.7512230277061462,12177.0,-0.03449201583862305
False,False,alternating,103,3,Mary gave the man the job,Mary gave the job to the man,def,2,shortDefinite,59,86,3.3432631369214505,65.66666666666667,0.4045829772949219,1.5521605014801023,1.7511917352676392,3.26192444562912,3.3741776943206787,12177.0,-0.324129581451416
False,False,alternating,103,3,Maria gave a woman the job,Maria gave the job to a woman,def,2,shortIndefinite,60,37,-1.889485863503069,28.818181818181817,-1.233022689819336,-3.209111034870148,-0.4874582290649414,-2.033860146999359,-9.255160331726074,12177.0,-0.7615976333618164
False,False,alternating,103,3,Mary gave the man who was wearing the hat a gift,Mary gave a gift to the man who was wearing the hat,indef,3,longDefinite,61,87,4.808839118573815,43.583333333333336,-2.8890457153320312,-10.284768223762512,-2.1525278091430664,-1.6528582572937012,-8.962201476097107,12177.0,-0.6757917404174805
False,False,alternating,103,3,Alice gave a man who was from work a gift,Alice gave a gift to a man who was from work,indef,3,longIndefinite,62,38,-0.3308514426462352,30.666666666666668,-2.4091720581054688,-6.022166967391968,-1.088229775428772,-0.2846645712852478,-10.085191130638124,12177.0,-1.234480381011963
False,False,alternating,103,3,Alice gave him a gift,Alice gave a gift to him,indef,3,pronoun,63,89,7.562147389631718,74.5,2.867616653442383,2.8641064167022705,5.159596681594849,5.320099651813507,3.3697640895843506,12177.0,-0.11188745498657227
False,False,alternating,103,3,Juan gave the man a gift,Juan gave a gift to the man,indef,3,shortDefinite,64,39,8.928431226173416,62.5,-1.1781730651855469,1.3270708322525024,1.196882724761963,3.1569390296936035,1.636005163192749,12177.0,-0.706242561340332
False,False,alternating,103,3,Mary gave a man a gift,Mary gave a gift to a man,indef,3,shortIndefinite,65,90,1.9401569860056045,48.55555555555556,-0.5196552276611328,-0.0450844764709472,0.7082992792129517,3.2895503640174866,1.0849649906158447,12177.0,-0.6784796714782715
False,False,alternating,103,3,Alice gave the woman who was from work a message,Alice gave a message to the woman who was from work,indef,4,longDefinite,66,40,4.464891160954721,46.0,-1.1161613464355469,-6.664400041103363,-3.6576391458511353,-3.8884897232055664,-8.674168705940247,12177.0,-1.380234718322754
False,False,alternating,103,3,Michael gave a man wearing a hat a message,Michael gave a message to a man wearing a hat,indef,4,longIndefinite,67,91,1.805520426132716,30.9,-1.6208877563476562,-8.348093807697296,-1.7994630634784698,-0.6244656145572662,-5.6474515199661255,12177.0,-1.2073793411254883
False,False,alternating,103,3,Juan gave her a message,Juan gave a message to her,indef,4,pronoun,68,42,1.55535951978527,75.27272727272727,1.5608673095703125,0.5717032551765442,1.493465006351471,3.247098803520202,4.065432786941528,12177.0,-0.44638490676879883
False,False,alternating,103,3,John gave the man a message,John gave a message to the man,indef,4,shortDefinite,69,92,5.632446192321368,63.5,-1.411823272705078,2.169127881526947,0.224195122718811,0.9757762551307678,1.5931239128112793,12177.0,-0.5873589515686035
False,False,alternating,103,3,Bob gave a woman a message,Bob gave a message to a woman,indef,4,shortIndefinite,70,43,-1.713197028497234,64.9,-0.7007484436035156,-0.0294280052185058,-0.4161145091056824,-0.0349376201629638,1.6175673007965088,12177.0,-0.9018778800964355
False,False,alternating,103,3,John gave the woman wearing the hat something,John gave something to the woman wearing the hat,something,5,longDefinite,71,94,6.428785539465025,12.0,2.0614147186279297,-6.837218701839447,-5.460030198097229,-1.0578396320343018,-6.815459430217743,12177.0,-1.4467415809631348
False,False,alternating,103,3,Maria gave a man who was wearing a hat something,Maria gave something to a man who was wearing a hat,something,5,longIndefinite,72,44,-2.58819690765813,21.857142857142858,0.9509735107421876,-9.284493386745453,-1.56523996591568,-1.2181535959243774,-11.979197442531586,12177.0,-1.2235655784606934
False,False,alternating,103,3,Linda gave him something,Linda gave something to him,something,5,pronoun,73,95,10.175429122755304,58.142857142857146,4.0679473876953125,1.6190332770347595,2.7382785081863403,2.871722102165222,4.689152479171753,12177.0,-0.40284204483032227
False,False,alternating,103,3,John gave the woman something,John gave something to the woman,something,5,shortDefinite,74,45,8.207295141648501,46.15384615384615,2.0614166259765625,0.0846431851387023,-2.369894027709961,0.5706539154052734,3.754315853118897,12177.0,-0.7862720489501953
False,False,alternating,103,3,Maria gave a man something,Maria gave something to a man,something,5,shortIndefinite,75,96,-9.265804867260158,17.818181818181817,2.097837448120117,-0.0180757045745849,-0.2926801443099975,0.4937647581100464,-3.9708058834075928,0.0,-1.1542301177978516
False,False,alternating,104,4,Linda asked the woman from work the question,Linda asked the question to the woman from work,def,1,longDefinite,76,47,-10.176992616965435,46.44444444444444,-1.5527820587158203,-1.5994861125946045,1.258336305618286,1.9162193536758425,3.287996530532837,526.0,-0.7088580131530762
False,False,alternating,104,4,Bob asked a man wearing a hat the question,Bob asked the question to a man wearing a hat,def,1,longIndefinite,77,97,-1.5123728500911966,42.2,-2.1173152923583984,-10.80766773223877,-4.373724520206451,0.1060502231121063,-14.459187775850296,526.0,-1.230323314666748
False,False,alternating,104,4,Alice asked him the question,Alice asked the question to him,def,1,pronoun,78,48,3.6013046422740445,86.33333333333333,1.3425540924072266,4.418230295181274,3.9572325944900513,2.899267554283142,-5.467200517654419,526.0,0.40840816497802734
False,False,alternating,104,4,Mary asked the man the question,Mary asked the question to the man,def,1,shortDefinite,79,98,5.058144087786786,69.66666666666667,-0.490030288696289,3.49782395362854,3.060788631439209,3.711269378662109,11.211495041847227,526.0,-0.08865594863891602
False,False,alternating,104,4,Bob asked a man the question,Bob asked the question to a man,def,1,shortIndefinite,80,49,1.437521806685254,89.3076923076923,-0.9100284576416016,-0.6521284580230713,0.8002793788909912,3.847245454788208,-2.677848219871521,526.0,-0.483640193939209
False,False,alternating,104,4,Linda asked the man who was from work the questions,Linda asked the questions to the man who was from work,def,2,longDefinite,81,0,-9.398596982762683,43.333333333333336,-1.1245231628417969,-3.0181825160980225,-0.8071670532226562,0.4165968894958496,0.7251404523849487,526.0,-0.6028189659118652
False,False,alternating,104,4,Maria asked a woman who was wearing a hat the questions,Maria asked the questions to a woman who was wearing a hat,def,2,longIndefinite,82,50,-2.2686269671539776,45.66666666666666,-3.2226486206054688,-9.214052140712738,-2.035991996526718,1.3755599558353424,-4.922030448913574,526.0,-0.8611550331115723
False,False,alternating,104,4,Mary asked him the questions,Mary asked the questions to him,def,2,pronoun,83,1,3.5520918597467244,83.0,0.8733139038085938,2.7760993242263794,3.618271827697754,3.951995372772217,7.253202795982361,526.0,0.2490229606628418
False,False,alternating,104,4,Linda asked the man the questions,Linda asked the questions to the man,def,2,shortDefinite,84,52,5.464193382766098,89.38461538461539,-0.1380176544189453,1.8275171518325808,1.1133019924163818,3.2868731021881104,7.108980298042297,526.0,-0.15197372436523438
False,False,alternating,104,4,Bob asked a woman the questions,Bob asked the questions to a woman,def,2,shortIndefinite,85,2,-5.747291345731355,61.90909090909091,-1.9666633605957031,-2.0277678966522217,1.7544269561767578,4.96585750579834,-2.9396677017211914,526.0,-0.5009918212890625
False,False,alternating,104,4,Mary asked the man who was wearing the hat a question,Mary asked a question to the man who was wearing the hat,indef,3,longDefinite,86,53,0.6231761546223424,60.15384615384615,-3.0551795959472656,-5.485784769058228,0.447999358177185,-1.7237975001335144,0.3848979473114013,526.0,-0.6731781959533691
False,False,alternating,104,4,Michael asked a woman who was wearing a hat a question,Michael asked a question to a woman who was wearing a hat,indef,3,longIndefinite,87,3,-6.748503907438135,44.142857142857146,-3.759292602539064,-6.29896491765976,-2.7094312012195587,-4.364962607622147,-2.398033022880554,526.0,-0.792168140411377
False,False,alternating,104,4,Juan asked her a question,Juan asked a question to her,indef,3,pronoun,88,54,3.270663526258432,96.5,-1.3454227447509766,3.6405303478240967,2.8266284465789795,3.0827992260456085,1.955082416534424,526.0,-0.0587611198425293
False,False,alternating,104,4,Maria asked the man a question,Maria asked a question to the man,indef,3,shortDefinite,89,5,4.276683383912314,82.0,-1.3443126678466797,3.3725513219833374,0.9880176782608032,0.919365406036377,5.618662238121033,526.0,-0.286043643951416
False,False,alternating,104,4,Juan asked a woman a question,Juan asked a question to a woman,indef,3,shortIndefinite,90,55,-1.2876667816890404,93.23076923076924,-2.2573299407958984,2.375136971473694,1.806869685649872,1.5662301778793335,2.245634436607361,526.0,-0.45621633529663086
False,False,alternating,104,4,Michael asked the man from work some questions,Michael asked some questions to the man from work,indef,4,longDefinite,91,6,-4.802146115922369,81.88888888888889,-0.4336605072021484,-5.530707478523254,2.404240906238556,-0.5770420730113983,0.8631975650787354,526.0,-0.7950496673583984
False,False,alternating,104,4,Bob asked a man who was from work some questions,Bob asked some questions to a man who was from work,indef,4,longIndefinite,92,57,-9.545656421920285,32.111111111111114,-1.9750518798828125,-6.410775661468506,0.1550293564796447,-2.59789314866066,-10.749829947948456,526.0,-1.0839223861694336
False,False,alternating,104,4,Maria asked him some questions,Maria asked some questions to him,indef,4,pronoun,93,7,2.881142250727862,96.8,0.5249195098876953,4.545991063117981,5.837286829948425,1.942043662071228,11.195917010307312,526.0,0.2287302017211914
False,False,alternating,104,4,Linda asked the man some questions,Linda asked some questions to the man,indef,4,shortDefinite,94,58,5.250298014958389,81.4,-0.4230518341064453,2.4659430980682373,2.9612029790878296,0.2931623458862304,7.71368396282196,526.0,-0.24132299423217773
False,False,alternating,104,4,Bob asked a man some questions,Bob asked some questions to a man,indef,4,shortIndefinite,95,8,3.546587338671088,92.72727272727272,-1.2718791961669922,0.2215747833251953,3.2535656690597534,2.4376367032527924,-1.6313538551330566,526.0,-0.1116480827331543
False,False,alternating,104,4,Linda asked the woman from work something,Linda asked something to the woman from work,something,5,longDefinite,96,59,-10.37026797287399,68.6,2.7287139892578125,-0.6700724363327026,-1.7632031440734863,0.5998847484588623,4.483230113983154,526.0,-0.8028116226196289
False,False,alternating,104,4,Juan asked a man wearing a hat something,Juan asked something to a man wearing a hat,something,5,longIndefinite,97,10,-5.487709214270581,56.27272727272727,1.8160991668701167,-4.354440808296204,-1.4091678857803345,-2.5804854333400726,1.830446630716324,526.0,-0.602881908416748
False,False,alternating,104,4,Bob asked her something,Bob asked something to her,something,5,pronoun,98,60,7.28888536861632,94.16666666666669,2.208843231201172,-0.1237481832504272,2.5041561126708984,4.258082866668701,4.468980312347412,526.0,-0.15443181991577148
False,False,alternating,104,4,Maria asked the man something,Maria asked something to the man,something,5,shortDefinite,99,11,7.788445832091384,87.11111111111111,2.85786247253418,1.2003388404846191,0.3289792537689209,1.5027828216552734,7.707125425338745,526.0,-1.068880558013916
False,False,alternating,104,4,John asked a man something,John asked something to a man,something,5,shortIndefinite,100,62,-3.099757957388647,77.88888888888889,2.054920196533203,-0.9820672273635864,0.5616545677185059,2.596657514572144,6.1236231327056885,0.0,-0.5988759994506836
False,False,alternating,105,5,Alice showed the woman who was from work the city,Alice showed the city to the woman who was from work,def,1,longDefinite,101,12,-17.017589265829884,47.142857142857146,-0.3102684020996094,2.215513229370117,-1.5938116312026978,-0.8526709079742432,-3.072137951850891,1089.0,-0.880033016204834
False,False,alternating,105,5,Bob showed a woman who was wearing a hat the city,Bob showed the city to a woman who was wearing a hat,def,1,longIndefinite,102,63,-11.630474125267938,30.55555555555556,-1.0735855102539062,-7.993947625160217,-4.410377472639084,-0.1691126823425293,-2.5113112926483154,1089.0,-0.8142375946044922
False,False,alternating,105,5,Juan showed her the city,Juan showed the city to her,def,1,pronoun,103,13,3.64131294330582,62.0,1.2976093292236328,4.160457611083984,3.5851869583129883,7.035501003265381,1.9045672416687007,1089.0,-0.17757892608642578
False,False,alternating,105,5,John showed the woman the city,John showed the city to the woman,def,1,shortDefinite,104,64,3.0123118673218414,76.3,0.120758056640625,0.1589970588684082,3.490434765815735,3.746331334114074,3.1653902530670166,1089.0,-0.6063408851623535
False,False,alternating,105,5,John showed a woman the city,John showed the city to a woman,def,1,shortIndefinite,105,15,-3.882796552148648,43.54545454545455,0.6114349365234375,-3.3017351627349854,2.3047425746917725,5.534398794174194,1.106287956237793,1089.0,-0.9811310768127441
False,False,alternating,105,5,Maria showed the woman who was from work the way,Maria showed the way to the woman who was from work,def,2,longDefinite,106,65,-1.10523574979743,41.36363636363637,0.6463470458984375,-1.4792375564575195,-1.5853981971740725,-2.862056970596313,-9.6271470785141,1089.0,-0.9701113700866699
False,False,alternating,105,5,Juan showed a man from work the way,Juan showed the way to a man from work,def,2,longIndefinite,107,16,-15.332036845735274,52.875,1.8898391723632808,-2.647177219390869,1.4616634845733645,0.7336488962173462,-10.925180077552795,1089.0,-1.236955165863037
False,False,alternating,105,5,Mary showed him the way,Mary showed the way to him,def,2,pronoun,108,66,13.694107370683923,82.0,4.781332015991211,0.7599310874938965,6.768802046775818,4.260649085044861,6.351700305938721,1089.0,0.13558578491210938
